MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
460.73267326732673,215271.82,461.6713288060936,1374,17.05872210923198,25.046171943927064,46534,Mano pinza
464.0792079207921,218396.22,465.0095495665856,1512,19.98449398909064,23.607881580237237,46872,Mano pinza
491.3168316831683,244577.83,492.093758674841,1536,19.667231630303235,22.866189589255956,49623,Mano pinza
505.96039603960395,259311.28,506.69896544611026,1512,19.698223270132765,22.457406136653272,51102,Mano pinza
491.8811881188119,245101.48,492.62027229222645,1280,16.051791177311024,20.647583570238215,49680,Mano pinza
489.28712871287127,242202.66,489.69849281102154,1407,17.14497010787712,16.394667189491223,49418,Mano pinza
503.8811881188119,256898.98,504.33661947411105,1440,17.631222305898138,16.6371924321145,50892,Mano pinza
537.2970297029703,292251.85,537.9203168934342,1472,18.335757415498275,21.731594941672395,54267,Mano pinza
512.5192307692307,266195.98058252427,513.4553572085443,1537,19.473407309277174,25.74297337278106,53302,Mano pinza
548.4059405940594,305435.69,549.9196070858228,2082,27.443760675242743,29.705715125968037,55389,Mano pinza
555.9009900990098,313445.98,557.0839743301234,1901,25.05613697280568,28.884227036565036,56146,Mano pinza
519.3564356435644,273401.27,520.2829295034321,1818,23.17584949899356,24.839525536712088,52455,Mano pinza
505.3069306930693,258466.46,505.87289524011254,1528,18.69438418349211,18.21703754533869,51036,Mano pinza
493.53465346534654,246880.63,494.40496288643044,1526,20.24401146018249,23.34535829820605,49847,Mano pinza
514.3168316831683,269477.52,516.5359868804634,1443,19.31398457077151,37.992941868444255,51946,Mano pinza
534.9009900990098,290569.11,536.3694511424117,1720,22.191439791054567,30.513871189099113,54025,Mano pinza
541.2,297125.871559633,542.6091846557034,2184,26.646169492515302,30.09090909090909,59532,Mano pinza
530.7524752475248,286523.78,532.6226721527062,1397,20.261046369820093,37.66650328399178,53606,Mano pinza
555.4653465346535,312831.92,556.5380258863053,2020,25.864647687529015,28.975590628369766,56102,Mano pinza
