MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
285.48514851485146,83016.3,286.69558147213144,1987,25.141797867296603,21.171649838251152,28834,Dedo pulgar
276.12745098039215,77293.37623762376,276.6506787253841,1561,19.51059625784496,13.745290272971934,28165,Dedo pulgar
278.64356435643566,78863.57,279.43289458161047,1741,21.366562662253372,16.993628075678853,28143,Dedo pulgar
280.64356435643566,80068.15,281.5588678049476,1684,20.99476125132172,18.689540241152823,28345,Dedo pulgar
272.63366336633663,75641.98,273.6659450953854,1871,23.327880315193664,18.793059503970195,27536,Dedo pulgar
293.9009900990099,88587.8,296.15991131364643,1607,20.363938715287865,31.23046760121556,29684,Dedo pulgar
309.58415841584156,97579.56,310.82700291733704,1578,20.04145703286066,22.507401235173024,31268,Dedo pulgar
295.980198019802,88844.1,296.58802309861494,1761,21.179471192643124,14.574061366532693,29894,Dedo pulgar
284.71287128712873,82060.28,285.0400006669205,1403,17.147302994931884,10.782276247426722,28756,Dedo pulgar
292.5247524752475,86744.69,293.06284596169525,1491,19.02761151589973,14.097245368101161,29545,Dedo pulgar
307.2475247524753,95859.86,308.0758875265111,1821,22.438137177582277,17.625919027546324,31032,Dedo pulgar
313.5940594059406,99962.03,314.59864419716286,1672,20.693477233176644,20.8846191549848,31673,Dedo pulgar
294.0495049504951,87696.27,294.6658957175226,1828,22.70066078333404,15.949024605430841,29699,Dedo pulgar
294.9504950495049,88310.4,295.69585658909796,1621,20.674380280917735,17.14008430546025,29790,Dedo pulgar
296.2970297029703,88980.12,296.8149738690272,1665,20.70338136633724,14.636604254484855,29926,Dedo pulgar
296.6930693069307,89352.06,297.4346754139703,1762,22.83768814919759,16.27350259778453,29966,Dedo pulgar
296.56435643564356,89211.45,297.20055234947273,1641,20.500487799074442,15.288893245760217,29953,Dedo pulgar
304.26732673267327,94317.87,305.5880064776272,1684,21.032831478429145,23.348495245564163,30731,Dedo pulgar
321.8019801980198,105098.0,322.5793324789644,1745,20.798317239623017,18.524654445642586,32502,Dedo pulgar
331.81188118811883,111738.95,332.6148279352204,2105,25.642347786425486,18.60209783354573,33513,Dedo pulgar
323.8910891089109,106841.57,325.24411243444104,2345,28.71637163709928,24.976963042838936,32713,Dedo pulgar
321.036036036036,104589.53636363636,321.9429891895276,1959,22.445287012887785,20.113627140654167,35635,Dedo pulgar
318.54455445544556,102847.33,319.1066273269178,1751,21.35251741598634,15.804725026958142,32173,Dedo pulgar
313.9207920792079,99822.48,314.37897291940726,2070,25.116130275183718,13.641211645917062,31706,Dedo pulgar
326.13861386138615,107906.98,326.86173538578345,2172,26.21831420972752,16.996961082246838,32940,Dedo pulgar
329.0495049504951,109617.4,329.442072613564,1829,23.271226869247783,12.778747181648853,33234,Dedo pulgar
316.45544554455444,101468.44,316.960252997435,1929,24.818742917400147,14.632683070287227,31962,Dedo pulgar
319.96039603960395,103748.76,320.5020195793709,1669,20.432082615338064,15.0110773453583,32316,Dedo pulgar
332.25742574257424,112071.92,333.1100374196235,1920,24.089831879861677,19.1816488579551,33558,Dedo pulgar
321.0571428571429,104429.93269230769,321.61368426228677,1852,23.588214136594704,15.282176870748303,33711,Dedo pulgar
319.64356435643566,103480.48,320.0873643118066,1573,19.81741658239035,14.352906577786491,32284,Dedo pulgar
324.08910891089107,106379.17,324.5395367148494,1924,22.916369695045503,13.850602882070385,32733,Dedo pulgar
325.970297029703,107653.85,326.4781314223507,1823,22.007953107910787,14.661307714929908,32923,Dedo pulgar
328.029702970297,108976.31,328.4773000279675,1834,22.80394702677587,14.22389961768454,33131,Dedo pulgar
310.5742574257426,97743.1,311.0873615797554,1701,21.293426215618755,13.73688854033918,31368,Dedo pulgar
313.28712871287127,99386.3,313.6913725745781,1586,19.147845831842286,12.652092932065486,31642,Dedo pulgar
322.8514851485148,105536.34,323.2513352525775,1694,21.406541056415442,12.953828056072938,32608,Dedo pulgar
318.1081081081081,102414.87272727273,318.5784302431918,1848,21.908902300206645,13.172145118091064,35310,Dedo pulgar
324.33663366336634,106546.38,324.7944971001428,1953,24.357134478423358,13.825115184785808,32758,Dedo pulgar
321.8811881188119,104947.0,322.3475155667858,1876,22.994782016796766,13.800803842760514,32510,Dedo pulgar
322.0990099009901,105103.24,322.587373995614,1720,21.569886416019905,14.224683854524066,32532,Dedo pulgar
323.6732673267327,106085.53,324.09131154324666,1749,22.47420743875076,13.096167042446819,32691,Dedo pulgar
320.9504950495049,104456.6,321.5934953285339,1514,19.724603925047518,15.91040094108421,32416,Dedo pulgar
295.3069306930693,88365.76,295.7885249382547,1697,20.055672514278847,13.920007842368399,29826,Dedo pulgar
283.1188118811881,81290.93,283.7006684992665,1381,17.12220780156578,14.90402901676306,28595,Dedo pulgar
273.1485148514852,75736.86,273.8375250016146,1496,18.925115587493778,15.692383099696118,27588,Dedo pulgar
266.65346534653463,72059.58,267.1069426500951,1794,22.002272609891914,12.40937163023233,26932,Dedo pulgar
265.6237623762376,71439.66,265.9555162685357,1494,18.812761626087756,10.5581805705323,26828,Dedo pulgar
260.3762376237624,68731.9,260.86660602425496,1493,19.189841062395487,12.12018429565729,26298,Dedo pulgar
267.18811881188117,72271.86,267.5000879059724,1359,17.311556833514427,10.237035584746593,26986,Dedo pulgar
475.8712871287129,328317.81,570.1465939684823,1948,27.191175038971743,278.3958435447505,48063,Dedo pulgar
521.3366336633663,315928.61,559.2857981036136,1371,17.404309811078406,169.81903734927943,52655,Dedo pulgar
255.25742574257427,66036.49,255.7003390031711,1280,16.018114745499858,12.107832565434762,25781,Dedo pulgar
