MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_cerrada
460.48514851485146,225169.61,472.1654454963769,2158,31.89608126400483,83.03185962160568,46509,Mano cerrada
454.7524752475247,217091.42,463.6183775477413,2436,30.866486680540756,67.6167042446819,45930,Mano cerrada
452.5047619047619,216128.08653846153,462.67669469028135,2508,35.38931824935098,80.2439909297052,47513,Mano cerrada
455.38613861386136,217186.28,463.7196575433041,2482,34.233317104832246,68.80305852367415,45994,Mano cerrada
454.3069306930693,216019.75,462.472637670662,2436,30.413483851739183,70.28703068326634,45885,Mano cerrada
451.0990099009901,212803.99,459.0174504329658,2085,28.33496073757647,60.563082050779315,45561,Mano cerrada
480.4059405940594,247156.25,494.6808652210449,2725,38.33888365615253,96.82697774727971,48521,Mano cerrada
441.43564356435644,201223.01,446.3526665880882,2075,26.669645666937534,58.47446328791293,44585,Mano cerrada
442.45544554455444,205409.5,450.9719975500224,2164,27.191542802864276,72.98755024017251,44688,Mano cerrada
428.35643564356434,186677.74,429.91795210778815,2013,25.195436094658096,29.416527791393,43264,Mano cerrada
462.2772277227723,222155.7,468.9948172569302,2173,27.040894955603818,69.7188510930301,46690,Mano cerrada
516.3762376237623,286780.18,532.860931460759,2644,35.43726851776248,109.37261052837954,52154,Mano cerrada
469.83168316831683,227946.73,475.06823897537953,2402,28.856195175386514,55.85315165179884,47453,Mano cerrada
456.71287128712873,214826.02,461.19305036282833,2211,28.650479926172267,53.783354573081084,46128,Mano cerrada
456.71287128712873,220020.7,466.73576810409844,2311,34.79238422413733,77.16361141064603,46128,Mano cerrada
519.039603960396,282486.97,528.8573241498417,2687,35.225700844695766,87.1687089501029,52423,Mano cerrada
443.84158415841586,200133.28,445.14240685003,2412,29.339734150124812,26.757180668561908,44828,Mano cerrada
438.2079207920792,196346.31,440.9107473499743,2055,24.932508899025784,39.438486422899715,44259,Mano cerrada
445.5192307692308,204357.7281553398,449.88081755060415,1886,27.1575768540296,50.15458579881657,46334,Mano cerrada
438.15841584158414,196621.84,441.22000080335306,2443,29.10274901104705,43.92863444760319,44254,Mano cerrada
486.83168316831683,245224.36,492.7437427706251,2227,27.766346536770012,67.3808450151946,49170,Mano cerrada
469.35643564356434,227386.73,474.4843266511801,2130,27.910929758788043,54.55778845211255,47405,Mano cerrada
451.019801980198,208846.37,454.72913273553945,1958,25.425184365113267,42.10587197333595,45553,Mano cerrada
429.28712871287127,188751.92,432.2997676484581,2002,26.076042644542518,40.86442505636701,43358,Mano cerrada
425.76237623762376,185263.12,428.28592281695217,1917,23.868179654091765,38.39094206450348,43002,Mano cerrada
477.0495049504951,234829.78,482.18744557823914,2158,27.07027890510181,58.024115282815416,48182,Mano cerrada
469.1287128712871,235627.62,483.00587291183814,2466,32.762478538718646,95.96510146064114,47382,Mano cerrada
436.0693069306931,198890.37,443.7579953261029,2606,35.63200808262145,68.20252916380747,44043,Mano cerrada
477.4950495049505,238409.33,485.8485788639897,2263,29.354216051531676,71.51808646211155,48227,Mano cerrada
466.7524752475247,226575.7,473.6373889777113,2080,25.676058887609678,63.988432506616974,47142,Mano cerrada
485.18811881188117,241582.04,489.0706887698969,2727,35.078340895772136,47.13067346338594,49004,Mano cerrada
475.019801980198,233325.11,480.6401568700222,2491,30.713026552262804,60.438192334084874,47977,Mano cerrada
481.96039603960395,242010.4,489.5040933697517,2148,27.477263328068172,65.21948828546223,48678,Mano cerrada
471.33663366336634,234251.77,481.5936518939535,2384,31.38948868650141,81.49612783060485,47605,Mano cerrada
472.28712871287127,231746.71,479.011678478523,2398,31.301437666663173,68.84736790510735,47701,Mano cerrada
531.7920792079208,300146.75,545.1375973091565,2408,33.36794869331946,106.12587001274383,53711,Mano cerrada
486.05940594059405,246726.22,494.2503274036486,2628,34.13356119715609,70.59817664934812,49092,Mano cerrada
481.84158415841586,239029.14,486.4797167935012,2201,27.772108310317385,53.20007842368394,48666,Mano cerrada
585.0545454545454,376132.34862385324,610.502222466359,3504,43.242860152034815,146.63008264462806,64356,Mano cerrada
545.7227722772277,310084.08,554.088386987184,2623,35.45687521482964,79.89726497402215,55118,Mano cerrada
562.8514851485148,345836.44,585.1600779544715,2935,38.01039331551306,132.75639643172235,56848,Mano cerrada
547.36,318083.55555555556,561.1619374120094,2371,31.861283937428105,104.11760000000002,54736,Mano cerrada
563.1485148514852,349647.76,588.3756461565171,2822,37.05482424732305,132.8652092932066,56878,Mano cerrada
493.34653465346537,254548.84,502.02445603321513,2224,27.743467699622556,75.92588961866483,49828,Mano cerrada
566.6633663366337,351716.53,590.1137077875856,2907,41.975588143586506,134.99911773355552,57233,Mano cerrada
645.4455445544554,477038.26,687.2518526063725,3166,45.865237380831246,185.82119400058815,65190,Mano cerrada
