MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
599.6831683168317,463803.48,677.651360462468,3730,70.80508456318655,268.41858641309676,60568,Dedo corazon
604.0560747663551,459043.5471698113,674.3540765508485,3568,57.80546425826201,249.79509127434707,64634,Dedo corazon
548.7821782178218,384833.13,617.2705249646211,3482,66.1738619093672,228.89736300362702,55427,Dedo corazon
653.4356435643564,535653.71,728.2514729959645,3300,49.16340102149159,273.4010391138123,65997,Dedo corazon
624.8415841584158,512294.25,712.1952188150173,3726,79.68588331693387,297.7439466718948,63109,Dedo corazon
589.0550458715596,431207.8796296296,653.6450443755366,3521,60.29073081512798,228.75465028196277,64207,Dedo corazon
570.1287128712871,412138.79,638.794339299271,3854,63.1735704230812,237.46554259386335,57583,Dedo corazon
645.1485148514852,504106.92,706.4812540869274,3443,53.36918586600324,243.98725615135768,65160,Dedo corazon
466.8217821782178,251446.79,498.95612815334994,2868,49.94937437045633,135.76570924419175,47149,Dedo corazon
538.9009900990098,343772.71,583.4115355407195,3193,50.57044591458533,179.5616116067052,54429,Dedo corazon
561.5148514851485,410874.01,637.8134135427457,3845,65.88087734692063,263.821390059798,56713,Dedo corazon
490.0,305391.5,549.879824854648,3093,49.84586241605215,184.47524752475246,49490,Dedo corazon
610.3861386138614,478581.55,688.362636124217,4280,66.59429404986587,273.26164101558663,61649,Dedo corazon
589.4356435643564,449494.79,667.1164415112653,4533,70.97724987628078,265.76002352710515,59533,Dedo corazon
470.86138613861385,283822.91,530.1063876036751,3120,49.56692445572955,179.17204195667097,47557,Dedo corazon
641.1980198019802,518785.37,716.6930173987457,4219,71.87231734124065,282.2866385648466,64761,Dedo corazon
577.8514851485148,430129.61,652.5878492510407,4019,67.4457559821224,257.7068914812273,58363,Dedo corazon
511.54455445544556,331210.58,572.6528331604871,3550,69.5991379256956,202.94382903636892,51666,Dedo corazon
543.6435643564356,344554.96,584.0749307687116,2486,44.25584707131929,166.26546417017937,54908,Dedo corazon
659.7227722772277,544416.28,734.1839141536542,3647,67.84740230841561,280.5452406626802,66632,Dedo corazon
572.7623762376238,429365.13,652.0076610738633,2558,59.06217063400227,244.32977159102055,57849,Dedo corazon
541.049504950495,349773.78,588.4816677410832,3047,56.12833509021981,185.6517988432507,54646,Dedo corazon
640.4257425742575,518317.15,716.3695254752976,3197,64.54928349718531,268.1262621311637,64683,Dedo corazon
466.2079207920792,252932.29,500.4278268651635,2210,35.379937817921615,135.2947750220567,47087,Dedo corazon
