MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
247.27722772277227,61997.61,247.75748682376425,1713,21.5571333901333,11.99607881580237,24975,Mano_abierta
247.74257425742573,62248.82,248.25892743163325,1596,20.12312103029746,12.298990295069112,25022,Mano_abierta
249.0891089108911,62917.34,249.58845333789776,1786,23.470406898901434,12.765023036957162,25158,Mano_abierta
249.68316831683168,63174.64,250.09827771268536,1331,17.650779019635365,11.041074404470152,25218,Mano_abierta
250.4851485148515,63552.05,250.84421815576738,1440,17.663521732655695,10.67836486618959,25299,Mano_abierta
250.84761904761905,63884.182692307695,251.5467390064159,1943,23.64460419825859,14.73687074829932,26339,Mano_abierta
249.11881188118812,62913.81,249.58145161469633,1612,20.19653435617111,12.023331045975883,25161,Mano_abierta
249.66336633663366,63160.52,250.0703267419621,1656,20.270668464557353,11.574159396137636,25216,Mano_abierta
253.8910891089109,65326.73,254.32249348626107,1834,22.660097087170655,11.711792961474364,25643,Mano_abierta
252.46534653465346,64644.39,252.99080326101475,1985,23.29184406611035,13.502401725321047,25499,Mano_abierta
251.86138613861385,64322.92,252.36097044895948,1709,21.914607000811127,13.226350357808059,25438,Mano_abierta
258.73267326732673,67834.88,259.1587303656824,1665,21.138353767500437,12.107636506224885,26132,Mano_abierta
256.64356435643566,66756.23,257.09001775199823,1694,21.23016721554496,12.470346044505442,25921,Mano_abierta
253.41584158415841,65120.89,253.92150108423525,1609,20.851139057615054,12.725223017351238,25595,Mano_abierta
256.1089108910891,66498.13,256.59254212324123,1828,22.319498202244603,12.62013528085482,25867,Mano_abierta
254.14851485148515,65466.19,254.59381355600553,1609,20.013745276684222,12.113322223311437,25669,Mano_abierta
254.1089108910891,65438.83,254.5406073538743,1702,21.12628694304799,12.021762572296833,25665,Mano_abierta
281.9306930693069,81028.57,283.2424878627729,1697,21.93467574412715,22.17449269679443,28475,Mano_abierta
286.33663366336634,83100.98,286.84176477598584,1777,21.284031572989175,13.87765905303402,28920,Mano_abierta
275.8019801980198,77149.52,276.3795639448341,1973,24.246855466224893,14.497206156259193,27856,Mano_abierta
258.58415841584156,67821.79,259.133724414081,1838,23.00739011709064,13.75492598764827,26117,Mano_abierta
264.0792079207921,70770.18,264.7064131231332,1979,23.91505801790997,15.386922850700913,26672,Mano_abierta
256.1782178217822,66581.88,256.7540719547531,1940,24.178089254529606,13.668659935300461,25874,Mano_abierta
258.8712871287129,68072.86,259.61292588607506,2409,28.680481167511818,16.2686011175375,26146,Mano_abierta
255.02970297029702,65947.72,255.52841774884396,1749,21.5,13.20125477894324,25758,Mano_abierta
259.1834862385321,68062.60185185185,259.68861028533115,1845,21.43227922066602,13.127682854978536,28251,Mano_abierta
258.54455445544556,67817.77,259.12604448548404,1766,23.14562593666458,13.660621507695323,26113,Mano_abierta
257.5049504950495,67197.44,257.93820735184073,1442,18.377703882694377,12.400745024997546,26008,Mano_abierta
252.44554455445544,64658.99,253.01937076081353,1863,22.901746658279144,13.587687481619446,25497,Mano_abierta
255.40594059405942,66108.2,255.83913572074275,1710,20.34256620979762,11.728654053524165,25796,Mano_abierta
249.97029702970298,63380.25,250.5049356245845,1945,23.617154782064667,13.338104107440449,25247,Mano_abierta
249.15841584158414,62910.35,249.57458854523782,1684,20.955667491158568,11.744142731104795,25165,Mano_abierta
249.31683168316832,63040.61,249.83283520096884,1976,24.588615251778617,13.223605528869719,25181,Mano_abierta
253.33663366336634,65030.57,253.74535063779402,1449,18.545889032343528,12.13547691402804,25587,Mano_abierta
