MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
787.3465346534654,845184.44,914.77662695749,4624,70.67587990255232,417.8313890795019,79522,Dedo anular
854.4257425742575,975234.15,982.6384718382615,5515,102.78117531921883,446.66718949122634,86297,Dedo anular
730.0792079207921,702396.24,833.9315450216392,5313,91.00423067088694,346.871091069503,73738,Dedo anular
753.2178217821782,807163.33,893.9639891300914,5176,107.22592969986317,416.72894814233905,76075,Dedo anular
680.7128712871287,625505.12,786.9637856979189,4484,80.20872770465817,322.0376433682971,68752,Dedo anular
834.4950495049505,898572.6,943.226293942317,4566,73.06298652532621,401.7366924811293,84284,Dedo anular
766.3960396039604,802248.08,891.2379198075956,5304,101.87521779117824,401.9317713949613,77406,Dedo anular
780.6633663366337,857145.03,921.2265983701049,5076,95.78486310477246,431.6459170669544,78847,Dedo anular
701.3960396039604,684367.75,823.1596635423582,4277,81.54710295283334,365.23830996961084,70841,Dedo anular
838.5742574257425,921011.5,954.930664633525,5381,90.36852328106286,415.1857661013627,84696,Dedo anular
813.6039603960396,897077.5,942.4412684907508,5691,98.91910836638188,428.1829232428193,82174,Dedo anular
753.8818181818182,775407.495412844,876.5605149467071,5655,91.29531676041944,398.2538842975208,82927,Dedo anular
799.9009900990098,871870.04,929.1058407772156,5084,92.24359056324727,437.66454269189285,80790,Dedo anular
694.5841584158416,656558.39,806.2616274393741,4954,80.08807651579603,337.66944417214,70153,Dedo anular
789.8019801980198,836467.5,910.0470556868785,4535,79.46615631827174,411.62219390255854,79770,Dedo anular
763.059405940594,812712.37,897.0316119687684,4811,92.83539195802429,426.3723164395648,77069,Dedo anular
853.3663366336634,966040.44,977.9957480318188,5992,95.55208004015402,431.8682482109598,86190,Dedo anular
878.3267326732673,973145.53,981.5856690796653,5898,94.90089567543608,388.5070091167533,88711,Dedo anular
673.1188118811881,626730.19,787.7340544841637,4434,73.98188967578484,329.6649348103127,67985,Dedo anular
871.6237623762377,986675.2,988.3856224236881,5230,81.43537314951041,426.97382609548066,88034,Dedo anular
821.8613861386139,892919.58,940.2546421471196,5734,99.07895841196556,414.94147632585026,83008,Dedo anular
876.6237623762377,989364.63,989.7317518368598,5131,88.46666038683726,419.639643172238,88539,Dedo anular
705.7722772277227,656631.81,806.3067065022435,4526,69.83122510739733,326.62229193216353,71283,Dedo anular
683.4356435643564,650147.73,802.3157880550377,5524,97.71663113308809,349.2228212920301,69027,Dedo anular
755.9702970297029,819248.53,900.6315331009911,5013,96.01942511804577,434.3980001960593,76353,Dedo anular
717.0693069306931,706699.06,836.4819421864171,4404,81.95242522341849,365.04381923340856,72424,Dedo anular
857.3366336633663,964312.71,977.1208008255379,5629,89.26931163619444,428.24154494657404,86591,Dedo anular
812.4455445544554,908557.71,948.4524706641397,4897,86.08571310037456,442.5844525046562,82057,Dedo anular
732.1584158415842,724801.12,847.1274232883319,5745,91.70556144531257,369.19086364081966,73948,Dedo anular
882.6237623762377,1028957.09,1009.3410702233433,4815,74.62110961383515,455.17184589746086,89145,Dedo anular
945.0990099009902,1168162.95,1075.4519887926285,5933,93.43912456781689,473.21674345652366,95455,Dedo anular
869.8725490196078,1038203.6732673268,1013.915778495607,5824,112.46834538158409,479.617262591311,88727,Dedo anular
887.990099009901,1012946.49,1001.4575961226133,4821,86.04469768672558,433.55278894226075,89687,Dedo anular
694.8217821782179,642744.75,797.7348811441426,5242,83.09187685929354,324.8957945299481,70177,Dedo anular
705.7821782178218,678389.94,819.556714279611,4793,76.0630659387327,356.3532986962062,71284,Dedo anular
771.9108910891089,839472.17,911.6800778543072,4945,93.80836849663254,448.3874129987256,77963,Dedo anular
707.4257425742575,681519.32,821.4448270945505,5079,82.69564680199315,355.3514361337125,71450,Dedo anular
730.6534653465346,711022.06,839.0364936185805,4428,68.48196842965307,357.4488775610234,73796,Dedo anular
896.6534653465346,1045205.06,1017.2789661884811,5489,88.71161141586822,441.1267522791882,90562,Dedo anular
