MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_Indice
466.37,220480.81818181818,467.2001819348961,1238,15.866233760328054,21.481800000000003,46637,Dedo indice
459.72,215125.65656565657,461.4914950462251,1447,18.82749976695651,30.0496,45972,Dedo indice
482.65,237121.0,484.50984510121157,1298,17.546475084152597,30.794,48265,Dedo indice
490.54,244325.0303030303,491.81478220972576,1389,18.49406129086586,29.6616,49054,Dedo indice
470.79,224877.12121212122,471.83508771603664,1502,18.416615247425817,24.849000000000004,47079,Dedo indice
493.81,248039.34343434343,495.53904992442324,1380,17.340907436090845,35.1796,49381,Dedo indice
479.8,235892.9898989899,483.2536187138178,1383,17.999158229475537,45.75200000000001,47980,Dedo indice
523.25,278858.2727272727,525.4233436001869,1321,17.628890429569804,38.165,52325,Dedo indice
491.03,243871.38383838383,491.3579855868835,1192,14.679746234010638,14.512399999999998,49103,Dedo indice
500.44,253956.84848484848,501.41527699103864,1467,19.205691496496186,24.023199999999996,50044,Dedo indice
484.41,237818.35353535353,485.2217740373983,1315,16.530046105272188,23.437199999999994,48441,Dedo indice
455.51,212552.9595959596,458.7236967936145,1493,19.73281121340389,44.59279999999999,45551,Dedo indice
451.37,207280.0303030303,452.9980463534032,1357,17.35575472925975,28.348399999999998,45137,Dedo indice
454.65,209915.52525252526,455.8688078822678,1358,17.419366906817924,26.857,45465,Dedo indice
444.61,200728.51515151514,445.7815945056503,1298,17.215801996533255,23.61640000000001,44461,Dedo indice
458.23,214027.84848484848,460.31246995926585,1432,18.361135943380877,31.732800000000008,45823,Dedo indice
473.88,228053.59595959596,475.1558270714987,1360,17.274375253653616,28.9424,47388,Dedo indice
488.04,242498.18181818182,489.9726522980645,1560,19.601587237318874,32.928000000000004,48804,Dedo indice
482.02,236256.14141414143,483.62545425153127,1420,17.8568946591698,30.387199999999993,48202,Dedo indice
513.58,270112.1414141414,517.1179942721003,1471,18.78721895224506,45.98120000000001,51358,Dedo indice
483.25,237775.9898989899,485.1785547610282,1496,19.980293321473567,36.81,48325,Dedo indice
461.49,217733.202020202,464.27994787627864,1701,21.553082228195425,37.77740000000001,46149,Dedo indice
540.46,300334.9494949495,545.2812118531134,1834,28.734240300668567,51.865600000000015,54046,Dedo indice
493.97,248935.1616161616,496.43308713259637,1754,21.553785202735426,40.00340000000001,49397,Dedo indice
495.0,250947.0101010101,498.43509106000954,1686,22.5047694159404,47.08,49500,Dedo indice
476.4,231694.66666666666,478.93394116516737,1532,20.55443622396023,35.608,47640,Dedo indice
468.9,224341.25252525252,471.27257505609214,1277,16.39937175441163,38.14199999999999,46890,Dedo indice
456.35,211130.1313131313,457.1857718695979,1270,16.57307052620807,20.505,45635,Dedo indice
471.65,225571.44444444444,472.56293760725674,1347,17.55942292142123,23.441999999999993,47165,Dedo indice
480.07,234450.0909090909,481.77338033560966,1344,17.62745792016741,31.479400000000005,48007,Dedo indice
442.62,198920.48484848486,443.76939957595096,1493,19.66152988899281,21.928800000000006,44262,Dedo indice
471.74,226795.33333333334,473.84320191388207,1430,19.030013508702883,33.31679999999999,47174,Dedo indice
452.68,208028.32323232322,453.8149843273137,1436,17.712062887116556,21.183200000000003,45268,Dedo indice
442.27,198766.55555555556,443.59766681081635,1317,17.82717254104197,26.596399999999996,44227,Dedo indice
457.7,212580.22222222222,458.7531144308451,1374,18.396859635395504,24.12199999999999,45770,Dedo indice
468.97,223482.91919191918,470.3701627441945,1375,17.939010028652106,29.7434,46897,Dedo indice
438.6,194965.0303030303,439.33515679945305,1073,13.84947944177256,22.783999999999995,43860,Dedo indice
443.8,199707.65656565657,444.646578756657,1373,18.252161903221605,21.435999999999993,44380,Dedo indice
451.93,207298.33333333334,453.01804599816995,1322,16.15455653893653,23.458799999999997,45193,Dedo indice
456.84,212250.42424242425,458.3971204098036,1427,18.407014473243123,29.703999999999994,45684,Dedo indice
454.93,210133.40404040404,456.1053277478789,1397,17.728308698037985,24.937399999999993,45493,Dedo indice
434.0,191182.66666666666,435.05268646452464,1360,16.443966687026595,21.78,43400,Dedo indice
464.07,218228.0303030303,464.80721810230096,1401,17.728308698037985,20.622600000000002,46407,Dedo indice
469.94,223702.9292929293,470.60163620625036,1193,15.486390245253501,19.7528,46994,Dedo indice
488.34,242194.8282828283,489.66609031052985,1459,17.884873129790073,29.33399999999999,48834,Dedo indice
489.55,244411.18181818182,491.9014840392332,1259,16.138604197840202,38.397000000000006,48955,Dedo indice
456.41,211772.25252525252,457.88047567023426,1271,16.46575877757269,24.869400000000006,45641,Dedo indice
449.29,206601.30303030304,452.2557793992245,1296,17.960675337688688,41.6016,44929,Dedo indice
453.96,209520.36363636365,455.4395239765649,1176,14.438304833485352,29.312799999999996,45396,Dedo indice
