MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
266.28,75521.93939393939,273.4350379889161,1342,17.339742404853272,48.77839999999998,26628,Mano pinza
399.64,200132.94949494948,445.1197816318659,2156,30.904871963998023,175.52399999999994,39964,Mano pinza
292.67,90352.93939393939,299.08094222133246,1680,23.20005224654514,52.99,29267,Mano pinza
473.81,243080.9595959596,490.56105634263304,1770,24.35221351397657,115.23179999999996,47381,Mano pinza
350.75,149377.12121212122,384.55604272979514,1710,23.89159016909676,145.78,35075,Mano pinza
225.05,51763.343434343435,226.37515323020767,1113,14.935213626212585,19.612,22505,Mano pinza
360.16,147417.67676767678,382.02552270758036,1790,25.850385378992403,110.0696,36016,Mano pinza
309.05,116858.9191919192,340.13281229543264,1459,20.437388988979702,121.07000000000004,30905,Mano pinza
342.76,137596.9696969697,369.0812918585823,1546,22.52989035916419,121.5232,34276,Mano pinza
403.42,184722.88888888888,427.639638013129,1985,26.728148820932947,125.00959999999999,40342,Mano pinza
292.14,93769.29292929293,304.6827858609672,1453,19.35709094096966,75.22240000000002,29214,Mano pinza
433.14,209298.46464646465,455.1982864642616,1691,24.74006279439701,128.11959999999996,43314,Mano pinza
403.79,191289.2626262626,435.17395372425494,1651,24.789823588225744,151.92999999999998,40379,Mano pinza
331.86,121891.27272727272,347.3792739931385,1672,22.321797110954716,87.27200000000005,33186,Mano pinza
530.99,317472.8181818182,560.6229481567804,2577,34.029844299236856,149.6914,53099,Mano pinza
362.43,145108.29292929292,379.0213846209736,2052,30.162857619893707,87.5132,36243,Mano pinza
439.73,221756.65656565657,468.54998666097515,1937,25.70363335555438,145.73919999999998,43973,Mano pinza
490.38,266410.0404040404,513.5620118349876,2578,36.54857014710671,127.41839999999998,49038,Mano pinza
283.26,83007.79797979798,286.66656589145515,1289,16.046334425184106,35.058,28326,Mano pinza
354.91,144283.30303030304,377.9424162488249,2131,28.86663867309161,107.3682,35491,Mano pinza
312.18,114784.24242424243,337.0999851676057,1670,24.523746479976126,110.12879999999997,31218,Mano pinza
255.12,71566.50505050505,266.1782109790356,1354,16.47219880080778,53.8648,25512,Mano pinza
415.16,198973.53535353535,443.8285705089297,2157,31.623575146565972,135.51200000000003,41516,Mano pinza
470.89,251338.7373737374,498.8239669462565,2212,30.906179304338465,145.38340000000005,47089,Mano pinza
245.87,65978.1313131313,255.57454881110522,1557,19.8201509539757,55.983999999999995,24587,Mano pinza
426.43,205423.72727272726,450.9650651658064,1730,23.61731944522447,137.21000000000004,42643,Mano pinza
335.85,147662.55555555556,382.34268660456945,1613,21.991963637803348,159.935,33585,Mano pinza
385.28,179401.9595959596,421.4355704019299,1690,23.959983474134702,156.15039999999996,38528,Mano pinza
408.31,201576.25252525252,446.7219381225865,1182,14.97809848890821,174.31480000000002,40831,Mano pinza
414.1,209016.202020202,454.8912397485799,1441,24.035957911580574,179.84399999999997,41410,Mano pinza
348.58,146367.0707070707,380.6617921462568,1407,21.389839936877802,133.7752,34858,Mano pinza
371.57,168871.9292929293,408.88043484617845,1400,20.081148504319298,156.42959999999997,37157,Mano pinza
475.75,250587.40404040404,498.0778352827999,1385,20.42255635518747,135.25,47575,Mano pinza
400.29,192224.15151515152,436.23607141088183,1411,20.866337493773084,156.09439999999998,40029,Mano pinza
353.09,146562.55555555556,380.91590935533264,1434,20.208509058904827,129.01879999999997,35309,Mano pinza
438.35,219495.9696969697,466.15556416286614,2017,27.90948573405454,148.925,43835,Mano pinza
434.93,221015.24242424243,467.7660633265308,1765,28.02253782694612,164.07979999999995,43493,Mano pinza
