MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
262.0648379052369,86046.785,292.9713373160898,5668,28.254557154554732,99.55512714473167,105088,Dedo corazon
337.67331670822944,152841.3325,390.46149879967396,9173,41.55360995148316,155.8128121093774,135407,Dedo corazon
305.98254364089775,125827.7475,354.27949784529756,7502,39.5658944041456,137.13246808166616,122699,Dedo corazon
365.5960099750623,190895.49,436.3707613904817,9205,48.51553874791045,181.07067742116027,146604,Dedo corazon
383.8952618453865,194046.65,439.9576606244567,8551,45.446149451851255,166.09726307672216,153942,Dedo corazon
341.857855361596,159613.8025,399.01849968675555,8491,41.82239232755582,161.33269071709753,137085,Dedo corazon
323.8678304239402,143939.2525,378.91991468598735,8822,44.049177063822654,155.07124955690574,129871,Dedo corazon
325.28428927680795,147265.5375,383.2731294658857,7912,38.79490945987631,154.06851947438136,130439,Dedo corazon
286.8827930174564,108443.42,328.89662134350374,7096,35.551019675953036,121.44877208475071,115040,Dedo corazon
357.1172069825436,175926.425,418.9125275468148,9450,44.58755431732043,174.2760554971673,143204,Dedo corazon
307.18204488778053,128361.79,357.8291293138894,8127,40.26471780603957,140.22930205657926,123180,Dedo corazon
320.77556109725685,154003.1425,391.94271872697453,8259,42.47931849735822,169.7463199855722,128631,Dedo corazon
332.6184538653367,151999.175,389.3842892160382,9234,45.06489764772577,152.95889950933145,133380,Dedo corazon
282.2568578553616,98666.2225,313.71989428441645,6068,29.980827206733306,104.7986144364774,113185,Dedo corazon
302.1221945137157,115423.7675,339.31685440130735,7532,37.0159425113018,120.68497086460907,121151,Dedo corazon
327.6832917705736,131444.3225,362.1001673184781,7899,34.45246725562627,122.72172436738578,131401,Dedo corazon
340.55610972568576,163328.5925,403.63509420862795,9328,46.30718086862987,162.51942463044384,136563,Dedo corazon
295.498753117207,120242.5725,346.3274688942868,7563,40.25347811059313,130.861089172331,118495,Dedo corazon
