MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
390.6907730673317,162988.8175,403.2150314608943,6686,23.00358667686411,83.18343791394334,156667,Mano pinza
320.23940149625935,109899.14,331.0967793662952,4647,16.063390053161257,68.26619237442553,128416,Mano pinza
336.79052369077306,121871.9125,348.66601858899764,5516,18.68247842230789,75.19415924030324,135053,Mano pinza
369.7655860349127,150809.645,387.85765571567214,6404,23.796323245409152,97.19945771481521,148276,Mano pinza
384.70324189526184,160377.805,399.9723244789909,5954,19.734360896669546,86.4671115229383,154266,Mano pinza
353.5785536159601,133851.0875,365.4001837223664,6044,20.602184350209082,77.37351135876021,141785,Mano pinza
371.4862842892768,147634.54,383.7530117990449,5954,20.231534791013754,80.71381396881858,148966,Mano pinza
383.4837905236908,158829.0325,398.0363678417944,6465,22.60182514754063,88.32024676463453,153777,Mano pinza
380.0872817955112,154934.4025,393.12597525342005,6542,23.323807579381203,79.62955454257126,152415,Mano pinza
317.44389027431424,110234.8025,331.6020246366752,4782,16.697155446362714,81.64081069147579,127295,Mano pinza
265.4788029925187,74459.3725,272.5319949644477,3826,12.647924730958831,50.23355576146915,106457,Mano pinza
309.1072319201995,101646.71,318.4230314105252,4199,13.914830218152142,58.39091796692807,123952,Mano pinza
308.17456359102243,100741.36,317.0017896847613,4258,14.230425151765495,63.944303828956286,123578,Mano pinza
291.40149625935163,89865.56,299.40183092142615,4037,13.466346943399312,56.371813608124334,116852,Mano pinza
315.0648379052369,103718.6475,321.6519819715626,4432,14.699489787064039,54.65255813085739,126341,Mano pinza
300.2568578553616,95506.3575,308.65545035268525,4232,14.018737460984138,59.03111299059084,120403,Mano pinza
286.58354114713217,86683.55,294.05336513315854,4058,13.700182480536528,49.53889590238867,114920,Mano pinza
304.860349127182,99223.8375,314.6051438052598,4381,15.129689355700599,57.54668192361987,122249,Mano pinza
341.51870324189525,121101.8825,347.5627753270155,5279,18.702606770180463,51.9305601333325,136949,Mano pinza
302.82543640897757,95611.3575,308.8250721477005,4589,15.36204738958971,49.08740617284718,121433,Mano pinza
322.71072319201994,107003.5225,326.7058015983264,4957,15.63897375149661,41.796518678366425,129407,Mano pinza
320.28927680798006,106671.505,326.1985457843435,4854,16.140631957888143,49.959216671538115,128436,Mano pinza
339.5436408977556,118880.4475,344.3602583504259,4454,14.359317532529184,48.6039763434307,136157,Mano pinza
397.3092269326683,168675.3925,410.1886829386844,5803,19.816722736113558,86.60492161118401,159321,Mano pinza
330.0224438902743,114147.4375,337.4355946675283,4488,14.753982513206392,57.12463230950056,132339,Mano pinza
341.5162094763092,121572.175,348.2369918514769,5042,16.65758085677509,55.85287404929074,136948,Mano pinza
376.8977556109726,188366.61,433.4707231525838,3434,29.307081055608386,200.30631650300685,151136,Mano pinza
