MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
150.27,23732.171717171717,153.28029879929122,436,7.835428475452979,23.3326,15027,Mano_abierta
137.06,19018.464646464647,137.21617980398668,278,4.8116021397778885,5.562399999999998,13706,Mano_abierta
141.67,20329.141414141413,141.8656054158301,245,4.051436956703315,6.129999999999999,14167,Mano_abierta
137.02,18976.242424242424,137.0637807737697,238,3.2690776507860266,2.722800000000002,13702,Mano_abierta
165.45,29370.878787878788,170.52029204760353,555,10.613979727536965,27.045999999999985,16545,Mano_abierta
163.3,27077.515151515152,163.72763969470762,236,3.2690776507860266,10.244000000000002,16330,Mano_abierta
157.23,25170.454545454544,157.8567388488689,313,5.411361037930133,12.2346,15723,Mano_abierta
133.92,18128.76767676768,133.96820518317023,195,2.532615528291141,2.9032000000000004,13392,Mano_abierta
135.36,18533.636363636364,135.45589688160496,252,4.51931880090821,3.551199999999999,13536,Mano_abierta
139.08,19572.62626262626,139.20093390491317,193,2.516611478423583,4.916000000000001,13908,Mano_abierta
136.63,18889.78787878788,136.75119743534242,205,3.376986882420541,4.695999999999999,13663,Mano_abierta
137.13,19013.20202020202,137.1971938488539,206,2.8319961193832914,3.1959999999999993,13713,Mano_abierta
135.06,18435.676767676767,135.0974463119122,193,3.0401355631656037,2.2332000000000005,13506,Mano_abierta
136.74,18911.171717171717,136.82857888613768,247,3.875590538253754,3.8496000000000006,13674,Mano_abierta
136.97,18992.878787878788,137.12384912917227,214,3.1526804372460493,5.345200000000001,13697,Mano_abierta
137.44,19118.50505050505,137.57659684699283,294,5.197124301967484,4.4944,13744,Mano_abierta
152.63,23635.282828282827,152.96708796339166,262,3.63206817005397,8.473799999999999,15263,Mano_abierta
153.88,24031.353535353537,154.24344394495347,288,4.499158170416355,8.6528,15388,Mano_abierta
147.15,21935.323232323233,147.36339436915804,186,2.5623537159526912,6.006,14715,Mano_abierta
144.59,21149.52525252525,144.69979267435042,354,5.822283907453319,4.1536,14459,Mano_abierta
145.09,21275.464646464647,145.12997622820725,229,3.494584555010969,2.5808000000000004,14509,Mano_abierta
158.91,25624.070707070707,159.27281626190955,250,3.923511105367155,8.8026,15891,Mano_abierta
138.83,19490.31313131313,138.9079191407027,249,3.563280749108846,3.5134000000000003,13883,Mano_abierta
141.15,20141.242424242424,141.2084629191891,211,3.340900501603746,3.018000000000003,14115,Mano_abierta
150.96,23109.272727272728,151.2553470129238,274,4.990900811385747,8.303999999999998,15096,Mano_abierta
168.43,29529.363636363636,170.97973564139113,405,7.474535896541462,21.342,16843,Mano_abierta
143.0,20720.242424242424,143.22374104875212,217,3.0401355631656037,6.94,14300,Mano_abierta
157.77,26096.696969696968,160.73496819298532,438,8.044070530960722,22.655,15777,Mano_abierta
142.63,20588.39393939394,142.7673281952142,244,3.6735472631979973,4.9974,14263,Mano_abierta
160.95,27039.848484848484,163.6137219184259,423,8.001893715259097,20.127999999999997,16095,Mano_abierta
137.04,19001.29292929293,137.1542197673845,233,3.70230613362411,4.290399999999998,13704,Mano_abierta
155.26,25403.21212121212,158.58492992715293,510,9.904595403195938,21.3004,15526,Mano_abierta
146.65,21894.9797979798,147.22781666519407,272,4.158476799614168,11.330000000000005,14665,Mano_abierta
149.89,23447.0202020202,152.3566539406796,365,6.959478675471564,16.483799999999995,14989,Mano_abierta
143.95,21131.52525252525,144.63820380521875,245,3.5490786967830954,10.833999999999998,14395,Mano_abierta
138.53,19408.151515151516,138.61482604685546,204,2.8426762180748057,4.078199999999999,13853,Mano_abierta
137.0,18987.090909090908,137.10295401631578,224,3.711842908553348,4.36,13700,Mano_abierta
143.76,20968.666666666668,144.0797695722755,198,2.6285149626910838,8.3056,14376,Mano_abierta
165.07,28759.363636363636,168.73579940249786,455,9.385675739706176,22.889200000000002,16507,Mano_abierta
149.66,22650.323232323233,149.74585136156526,194,2.6014758825860307,3.9672,14966,Mano_abierta
157.02,25109.878787878788,157.66667371388286,320,4.988876515698588,11.266000000000004,15702,Mano_abierta
146.0,21576.88888888889,146.15443886519492,234,3.475745687015677,5.02,14600,Mano_abierta
158.27,26064.29292929293,160.63514559398266,441,8.07227453457922,17.786600000000004,15827,Mano_abierta
149.35,22628.878787878788,149.67494780356532,227,3.7912712081487094,8.228,14935,Mano_abierta
148.54,22326.666666666668,148.6721224708923,236,3.8402440999856697,5.32,14854,Mano_abierta
142.2,20448.383838383837,142.28105987797534,222,2.961026303104511,3.8319999999999994,14220,Mano_abierta
147.03,21889.424242424244,147.2091369446883,247,3.2983007562664564,6.287000000000001,14703,Mano_abierta
154.51,24137.262626262625,154.5829550759074,187,2.467976720090587,3.6503999999999994,15451,Mano_abierta
151.0,23141.939393939392,151.36221457153698,241,3.61114996094098,9.64,15100,Mano_abierta
