MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
296.67,111967.28282828283,332.9378470525693,1440,34.09493578912632,138.06400000000002,29667,Dedo anular
557.06,356035.9191919192,593.6965218021746,1776,36.20285160932029,172.64000000000007,55706,Dedo anular
613.99,436825.70707070705,657.6149709366416,2506,40.72127481086787,198.16960000000006,61399,Dedo anular
614.7,401070.70707070705,630.1269713319689,1826,32.96891710307597,127.30400000000003,61470,Dedo anular
436.19,224213.28282828283,471.13814322340744,1820,32.57159945273015,148.3622,43619,Dedo anular
406.42,199290.8686868687,444.182349942003,1624,25.657022981687263,163.3356,40642,Dedo anular
323.76,143164.48484848486,376.474222225108,1426,30.04407536680842,162.7536,32376,Dedo anular
380.15,176732.25252525252,418.28809449947295,1637,32.82106369729997,156.326,38015,Dedo anular
435.43,227744.43434343435,474.83364455354257,2105,36.64255405504326,175.62440000000004,43543,Dedo anular
364.85,164739.22222222222,403.84629501829033,1812,35.054935242394684,149.68199999999996,36485,Dedo anular
374.21,175918.63636363635,417.3241545848982,1422,31.025242248299314,166.60040000000004,37421,Dedo anular
444.77,220555.66666666666,467.2794774008377,2224,43.21195120881175,120.2902,44477,Dedo anular
426.7,211439.31313131313,457.5204039165904,1729,31.151146678636717,146.28800000000004,42670,Dedo anular
423.18,219048.78787878787,465.6804698503041,1926,40.070392606466484,180.17239999999998,42318,Dedo anular
415.93,197434.53535353535,442.1087988267141,1900,37.1146190805584,130.40900000000002,41593,Dedo anular
449.31,241892.33333333334,489.3602047571911,1787,33.74907406137241,176.32720000000006,44931,Dedo anular
447.82,238551.91919191918,485.9695463709634,1862,33.31635931460396,175.5636,44782,Dedo anular
365.91,157130.9393939394,394.4104841405715,1758,30.776811420485412,123.22120000000002,36591,Dedo anular
480.88,270162.16161616164,517.1658728106486,1749,30.87135248155487,178.42240000000004,48088,Dedo anular
417.84,208756.78787878787,454.6088648497739,1635,33.62794052329675,164.208,41784,Dedo anular
470.28,251896.88888888888,499.3775325342541,1496,25.5271691269589,156.4624,47028,Dedo anular
472.98,260975.49494949495,508.29690142671535,2141,39.52457361176612,173.08,47298,Dedo anular
423.85,218929.202020202,465.55333743836485,2014,43.6362373735547,174.711,42385,Dedo anular
435.01,222726.69696969696,469.5736683418268,1648,32.20860039483149,162.49200000000002,43501,Dedo anular
432.58,217219.57575757575,463.7320131282722,1873,36.87995814980425,153.9328,43258,Dedo anular
417.73,204085.9898989899,449.49430474701234,1841,34.889290996846384,153.31220000000002,41773,Dedo anular
418.19,214410.9393939394,460.7242450750774,1915,41.2632592708885,173.82700000000006,41819,Dedo anular
418.82,208210.46464646465,454.0136121307378,1556,27.601053998320097,159.99839999999998,41882,Dedo anular
430.32,222174.56565656565,468.99127923661865,2038,36.64599968522202,170.17839999999995,43032,Dedo anular
425.05,215430.47474747474,461.81833008229546,1765,34.75673032709353,169.87800000000004,42505,Dedo anular
386.98,177835.65656565657,419.5918254685141,1474,28.24424496667195,141.5548,38698,Dedo anular
426.73,216156.55555555556,462.5959251874145,1987,32.74927711439066,163.81219999999996,42673,Dedo anular
331.84,139079.57575757575,371.06438794365596,1195,21.890221976531397,138.33599999999998,33184,Dedo anular
433.79,222480.41414141413,469.3139780573342,1727,30.342655910067723,163.929,43379,Dedo anular
452.78,240030.72727272726,487.47350697243024,1228,22.552744015446606,172.36439999999996,45278,Dedo anular
437.82,225663.77777777778,472.65964498780727,1258,26.75100300205885,170.34920000000002,43782,Dedo anular
445.37,234681.58585858587,482.0111720696938,1453,30.308681291276294,177.99,44537,Dedo anular
398.38,195665.49494949495,440.1236644398935,1086,23.93214312901113,178.9883999999999,39838,Dedo anular
421.02,216958.54545454544,463.4532986181024,1219,24.20430715489466,185.44359999999998,42102,Dedo anular
417.35,209026.55555555556,454.90250603838183,1083,22.18767516647315,173.1790000000001,41735,Dedo anular
453.43,239057.70707070708,486.4844601834677,1122,20.521976394867895,169.16719999999998,45343,Dedo anular
445.66,233158.52525252526,480.444523332299,1091,23.99558040114635,172.6396,44566,Dedo anular
408.69,200323.101010101,445.3311913621142,1406,27.456485315105173,166.688,40869,Dedo anular
409.3,201990.38383838383,447.18058991865917,1336,25.17253594011866,171.322,40930,Dedo anular
416.14,208281.69696969696,454.0912683591262,1234,23.44561728120993,170.9196,41614,Dedo anular
442.15,237644.61616161617,485.0445031128587,1023,15.062496070664645,193.33900000000008,44215,Dedo anular
460.12,247619.37373737374,495.11935934681446,1381,24.623836689950114,175.83039999999994,46012,Dedo anular
399.22,191855.55555555556,435.81762240643735,1572,31.94945503084015,164.04199999999997,39922,Dedo anular
431.18,220108.38383838383,466.8054198485703,1081,26.44892161403664,171.9528,43118,Dedo anular
427.49,217300.9393939394,463.8188547267133,1110,23.307778213560496,174.35940000000005,42749,Dedo anular
428.59,219939.9696969697,466.62679948755624,1071,22.43711751594314,180.7254,42859,Dedo anular
392.99,186193.08080808082,429.3380369825157,1174,21.85997680370649,159.7076,39299,Dedo anular
411.44,200464.30303030304,445.48811431956295,1250,22.42833705450101,155.9368,41144,Dedo anular
386.99,185714.0303030303,428.7853658883428,1221,30.316345559463596,171.46759999999995,38699,Dedo anular
383.99,178762.7373737374,420.684097631465,1210,24.064727530373393,157.4874,38399,Dedo anular
387.61,181398.9797979798,423.7746924959064,1299,24.800415441290617,159.7398,38761,Dedo anular
410.55,205023.34343434343,450.52537109468096,1255,23.56315391076123,174.687,41055,Dedo anular
408.23,204187.80808080808,449.606416769156,896,13.990617346542422,181.38219999999998,40823,Dedo anular
400.19,194260.69696969696,438.5408646865193,1198,22.69472416775549,167.07659999999998,40019,Dedo anular
416.63,208269.101010101,454.0775374316594,1366,28.31068613606794,167.71600000000007,41663,Dedo anular
369.82,170053.39393939395,410.3082499779891,1363,23.89222433844082,159.52959999999996,36982,Dedo anular
373.06,173928.66666666666,414.95708211813906,1278,29.704946362244762,161.46039999999996,37306,Dedo anular
387.88,185898.40404040404,428.9981585042062,1210,26.351547210819337,170.9736000000001,38788,Dedo anular
407.25,203975.0404040404,449.37210638845846,1500,26.456749535035403,179.395,40725,Dedo anular
402.58,192259.49494949495,436.27617399991027,1235,21.016828274196627,161.1412,40258,Dedo anular
415.39,206111.14141414143,451.7189723710971,1192,22.226565232176608,167.05679999999992,41539,Dedo anular
428.29,219834.05050505052,466.51442635785656,1524,32.42395921711492,175.299,42829,Dedo anular
380.75,180524.29292929292,422.7517593103546,1170,25.975124074911957,169.835,38075,Dedo anular
387.46,188222.54545454544,431.67154180001256,1167,22.18448816519135,175.74119999999996,38746,Dedo anular
369.5,172275.63636363635,412.98048380038495,1225,29.946248141925523,167.5,36950,Dedo anular
399.66,191392.7676767677,435.2916723301745,1285,24.664414311581236,157.6716,39966,Dedo anular
423.56,215649.43434343435,462.05296233224175,1426,26.51814701694146,171.66080000000002,42356,Dedo anular
426.57,218626.35353535353,465.2312220820954,1454,24.785952359016473,175.35559999999998,42657,Dedo anular
358.68,157488.68686868687,394.85921541734336,1420,23.711225658371653,146.3504,35868,Dedo anular
473.93,257838.9595959596,505.2331837874468,1504,27.29783356187295,165.31279999999998,47393,Dedo anular
415.32,204980.50505050505,450.4783013642278,1289,22.33378561278808,158.4104,41532,Dedo anular
383.07,176754.7373737374,418.3147021083529,1267,25.834164209512185,150.23379999999997,38307,Dedo anular
336.32,138593.91919191918,370.4159553798945,1188,20.960279896349984,134.1624,33632,Dedo anular
361.22,163599.59595959596,402.4470151460935,1571,27.0041149127725,154.7616,36122,Dedo anular
365.3,171691.05050505052,412.2792015127613,1249,24.06619658736748,178.9,36530,Dedo anular
319.54,134353.37373737374,364.7051411757175,1203,29.98602368040178,158.42200000000005,31954,Dedo anular
328.3,138521.57575757575,370.3192676596777,1218,20.69645946396229,154.20599999999996,32830,Dedo anular
337.24,145224.18181818182,379.17270471382824,1358,23.570226039551585,148.1816,33724,Dedo anular
304.33,115112.73737373737,337.5820048521544,1241,22.269016388450815,121.93559999999998,30433,Dedo anular
299.6,114210.12121212122,336.25588470687023,1090,20.66080073154685,128.78799999999998,29960,Dedo anular
315.93,126585.30303030302,354.0048728478183,1022,19.66435528276655,139.54760000000002,31593,Dedo anular
378.07,173141.28282828283,414.0167508688507,1689,30.143595731703336,155.0156,37807,Dedo anular
413.73,207871.8686868687,453.6442989832452,1350,27.268585544097398,178.5138,41373,Dedo anular
409.0,201799.37373737374,446.9691040776756,1399,28.320139530558514,172.3,40900,Dedo anular
344.84,147131.39393939395,381.6543986383492,1293,26.076615942063857,140.6048,34484,Dedo anular
338.82,144521.63636363635,378.25443817620965,1148,19.35317685925116,151.784,33882,Dedo anular
318.84,128371.79797979798,356.49415142467626,1244,22.604191977363293,142.1352,31884,Dedo anular
300.8,117954.0202020202,341.7228116471009,1126,29.003657031693802,137.03599999999997,30080,Dedo anular
412.66,195049.41414141413,439.43022199207013,1622,33.86216863472369,141.27320000000003,41266,Dedo anular
342.79,152091.62626262626,388.0344185764969,1152,24.208271397198192,166.53539999999992,34279,Dedo anular
325.94,134793.41414141413,365.30190254089837,1172,23.363616711857475,142.0372,32594,Dedo anular
335.52,136378.66666666666,367.44370997473885,783,12.481501463681314,121.68880000000001,33552,Dedo anular
356.22,146280.88888888888,380.54970765985354,1415,28.64040375540693,111.68360000000003,35622,Dedo anular
450.93,230922.0101010101,478.1346985944442,1826,57.07606124879999,132.22480000000004,45093,Dedo anular
477.39,298484.55555555556,543.5988502563265,1249,19.552312632855717,211.43719999999988,47739,Dedo anular
332.0,124697.77777777778,351.3556602646384,1481,26.733439129239763,90.92,33200,Dedo anular
297.43,103718.29292929293,320.4389333398799,1150,23.777164157096937,88.30220000000001,29743,Dedo anular
353.75,157606.9797979798,395.0074809418171,1487,28.281235525137205,161.82,35375,Dedo anular
452.66,237247.2323232323,484.6387933296302,2022,32.99403068141358,155.75920000000002,45266,Dedo anular
384.38,177482.36363636365,419.17483225976247,1971,34.828729578329494,128.114,38438,Dedo anular
364.4,161640.8686868687,400.030573831551,1247,21.174837363572298,150.608,36440,Dedo anular
347.49,148958.65656565657,384.0170178520739,1116,20.712559016454268,149.10760000000002,34749,Dedo anular
422.35,206804.75757575757,452.4784083246404,1273,21.64287738296693,155.896,42235,Dedo anular
352.41,154838.898989899,391.5233198674122,1123,24.309660548012513,155.5566,35241,Dedo anular
334.24,141411.21212121213,374.16186336931776,1124,22.103521361214295,153.06240000000003,33424,Dedo anular
338.78,145668.1616161616,379.75186635486074,1210,19.69412566880251,156.68279999999996,33878,Dedo anular
349.65,152609.40404040404,388.69436579400013,1250,23.073882213533995,152.21299999999997,34965,Dedo anular
336.42,134766.0404040404,365.2648080502692,1306,25.0421866279906,124.5344,33642,Dedo anular
324.6,133535.15151515152,363.59290422119074,1142,22.1450680830753,145.292,32460,Dedo anular
373.92,170806.54545454544,411.21585572543285,1425,32.03769875340833,163.072,37392,Dedo anular
396.6,188213.11111111112,431.6607232538073,1337,22.553863697308444,161.60800000000003,39660,Dedo anular
319.09,125511.38383838384,352.5000283687932,1166,22.538855339169288,127.1224,31909,Dedo anular
354.26,154197.9595959596,390.7121446794302,1316,24.67935791447393,153.472,35426,Dedo anular
397.56,188427.15151515152,431.9061009062039,1379,27.858408229669354,161.0224,39756,Dedo anular
404.4,191116.0202020202,434.97684995870753,1123,19.97650134684765,152.78400000000002,40440,Dedo anular
338.06,139936.2626262626,372.2054540169985,1403,25.77936689633315,139.55319999999998,33806,Dedo anular
338.01,137475.22222222222,368.91797191245644,1197,24.323368652928455,128.07260000000002,33801,Dedo anular
343.25,144242.33333333334,377.88875347117704,1033,21.25292612058087,145.195,34325,Dedo anular
448.68,230673.59595959596,477.8774529102623,1549,28.697833656317275,153.8592,44868,Dedo anular
435.32,214085.2323232323,460.37417390639973,1358,23.42147853073449,142.3992,43532,Dedo anular
352.62,156114.34343434343,393.1325476223,1217,24.571684451166078,158.04600000000002,35262,Dedo anular
354.44,153362.56565656565,389.65233221424455,1148,20.880129261568232,141.0184,35444,Dedo anular
357.98,156028.202020202,393.02407050968264,1173,22.051134330290704,143.0136,35798,Dedo anular
423.04,215455.61616161617,461.84527712211155,1738,33.2252794107016,174.56239999999997,42304,Dedo anular
491.04,271806.202020202,518.7370624892731,1445,22.92918390932121,153.35439999999994,49104,Dedo anular
394.36,180684.88888888888,422.9397593038517,1447,22.226792459333915,134.03920000000002,39436,Dedo anular
327.65,131710.63636363635,361.1004430902848,1176,20.449494325821803,129.48399999999998,32765,Dedo anular
321.39,131225.84848484848,360.4352785175169,1174,25.657810357145294,141.86259999999996,32139,Dedo anular
296.41,113263.9494949495,334.86013498175623,1184,25.879674954635263,134.72940000000003,29641,Dedo anular
314.2,128953.53535353535,357.3009935614509,1145,28.08770535161589,148.04800000000003,31420,Dedo anular
373.9,170635.91919191918,411.01041349338095,1503,25.876357135150585,160.78600000000003,37390,Dedo anular
369.15,162763.08080808082,401.4168033353861,1409,24.745369937289954,143.41699999999997,36915,Dedo anular
327.38,136699.11111111112,367.87514186201815,1538,33.171120456252794,147.47400000000007,32738,Dedo anular
410.64,203738.2626262626,449.1112111715761,1559,31.119353165098747,172.0728,41064,Dedo anular
325.22,133570.50505050505,363.6410317882183,1280,26.982598208115654,139.46359999999999,32522,Dedo anular
365.83,165604.91919191918,404.90600143737066,1452,27.62227179270197,161.49939999999998,36583,Dedo anular
363.17,164334.85858585857,403.35035639007435,1251,20.52566759701205,158.51080000000002,36317,Dedo anular
424.26,214823.39393939395,461.1671714248533,1305,25.414344156182526,172.98000000000008,42426,Dedo anular
354.49,152211.36363636365,388.1871327079248,1214,22.80660900137094,138.31779999999998,35449,Dedo anular
333.18,133918.74747474748,364.11476212864534,1138,24.57435634760329,127.63400000000001,33318,Dedo anular
304.23,119144.85858585859,343.44345968441445,1220,25.180560082345387,141.1128,30423,Dedo anular
318.21,127539.90909090909,355.33717790290393,1556,28.26962534544307,139.75620000000004,31821,Dedo anular
392.89,191576.47474747474,435.5005281282676,1151,23.750172779807457,180.36340000000004,39289,Dedo anular
341.37,139693.42424242425,371.88236043136004,1347,23.327921450311838,126.91360000000005,34137,Dedo anular
207.46,43929.030303030304,208.54193822826142,501,6.650738547884981,14.076400000000003,20746,Dedo anular
306.16,113586.58585858585,335.3367262916485,1383,29.883781622150902,112.57120000000005,30616,Dedo anular
416.8,207025.75757575757,452.720112210624,1239,23.9074393561012,167.696,41680,Dedo anular
321.65,131222.8383838384,360.4311446032376,1195,23.623520209120127,142.67899999999997,32165,Dedo anular
315.35,123787.32323232324,350.0706357294196,1149,22.82763698022662,128.497,31535,Dedo anular
298.83,114109.20202020202,336.10728941812613,1160,24.609680283099244,132.38199999999998,29883,Dedo anular
290.83,109106.0101010101,328.6562794166574,1020,20.949675149960893,130.04539999999997,29083,Dedo anular
284.19,104444.41414141415,321.55865716848615,1047,21.51508749456971,127.52600000000004,28419,Dedo anular
364.02,160717.81818181818,398.8867508453997,1793,31.28897569432403,148.16320000000002,36402,Dedo anular
304.37,117714.43434343435,341.3755849500664,1104,20.630466829816566,135.31580000000002,30437,Dedo anular
274.88,98952.36363636363,312.99015958972257,1138,23.059431340286206,124.68720000000002,27488,Dedo anular
400.59,196130.39393939395,440.6462186380362,1719,36.277410396147424,175.67,40059,Dedo anular
329.43,132934.0909090909,362.77368978469207,1602,29.055154795698822,130.5504,32943,Dedo anular
286.58,103123.9797979798,319.5195455680294,1030,22.618933697594183,117.92359999999996,28658,Dedo anular
407.49,195774.797979798,440.24657863520076,1684,33.339393388529906,157.7998,40749,Dedo anular
343.36,144825.7373737374,378.65218869036005,1214,23.293472445856125,138.94080000000002,34336,Dedo anular
332.3,133926.9696969697,364.12593975161946,1178,22.863671506288632,125.51399999999995,33230,Dedo anular
333.86,137023.49494949495,368.3113628439937,1386,25.92919652290121,133.29800000000006,33386,Dedo anular
420.32,211112.9898989899,457.167212297645,1483,29.618278549612302,167.14079999999996,42032,Dedo anular
315.54,119078.76767676767,343.34819061704695,1391,23.04168379088629,116.32960000000003,31554,Dedo anular
280.86,101004.12121212122,316.2184055364267,1083,20.024479967774393,122.32960000000007,28086,Dedo anular
401.93,194670.41414141413,439.0030865495139,1727,30.56917969908168,167.33140000000003,40193,Dedo anular
320.96,124319.1313131313,350.821806619828,1220,22.07608514554914,119.16959999999996,32096,Dedo anular
344.22,146006.101010101,380.1921093342154,1469,29.661218430601917,144.35720000000003,34422,Dedo anular
341.43,141507.0202020202,374.2885918646199,1383,22.711853355203814,136.52460000000002,34143,Dedo anular
344.69,147174.69696969696,381.71055788385,1878,35.34390922339971,147.9618,34469,Dedo anular
405.88,197264.44444444444,441.9183182444466,1290,22.544232615957995,164.03520000000003,40588,Dedo anular
360.63,161937.74747474748,400.3977647290254,1312,26.8124801334955,160.25080000000003,36063,Dedo anular
313.01,121767.40404040404,347.20272176352535,1240,25.06234650070125,125.0734,31301,Dedo anular
307.29,125279.44444444444,352.1741756574437,1257,27.698047190764516,148.69440000000003,30729,Dedo anular
375.65,175552.63636363635,416.88980558416154,1714,32.64810851946847,169.99499999999992,37565,Dedo anular
320.29,124758.33333333333,351.4409623251109,1311,23.263314857986558,114.42860000000005,32029,Dedo anular
429.28,215034.94949494948,461.3941915542501,2016,38.711050806526224,157.82320000000004,42928,Dedo anular
311.75,121867.0808080808,347.3447998747066,1498,29.67909171198615,134.61,31175,Dedo anular
355.5,152750.88888888888,388.8745041784046,1336,25.5089605963683,143.33,35550,Dedo anular
318.79,129565.24242424243,358.1474417052284,1490,34.97820389149145,143.27859999999995,31879,Dedo anular
390.16,180639.1717171717,422.88624948087397,1379,23.87784569745594,151.6192,39016,Dedo anular
400.99,196444.61616161617,440.99905895591206,1592,34.83670420111466,174.90959999999993,40099,Dedo anular
357.46,154718.0606060606,391.3705149854802,1368,26.4154836748786,142.42119999999994,35746,Dedo anular
413.27,202908.81818181818,448.19608432024484,1797,32.104784249659296,160.88080000000002,41327,Dedo anular
347.05,150948.31313131313,386.573188413268,1734,33.263259678576965,146.96800000000002,34705,Dedo anular
373.54,167817.15151515152,407.60149656251264,1496,30.735430152621365,148.56800000000004,37354,Dedo anular
367.63,163069.94949494948,401.79503481252726,1741,35.52961490578719,148.99079999999995,36763,Dedo anular
287.27,106214.43434343435,324.2719383480476,1465,37.558977191568566,125.1434,28727,Dedo anular
398.96,192477.87878787878,436.52388250816244,1514,28.38693681639817,167.01999999999995,39896,Dedo anular
342.17,147671.72727272726,382.3545605848059,1519,28.96131170643995,159.1772,34217,Dedo anular
322.6,132407.75757575757,362.05480248161325,1407,29.177443896325673,146.46400000000003,32260,Dedo anular
395.61,189875.0,433.56227926331417,1775,32.94455090517147,167.3022,39561,Dedo anular
309.01,122287.101010101,347.9428545034371,1529,38.10949138119444,137.27379999999997,30901,Dedo anular
374.86,169417.61616161617,409.5405230254999,1428,26.548982746020325,151.8204,37486,Dedo anular
311.92,127035.15151515152,354.6333317667701,1592,34.44069709169105,143.99280000000002,31192,Dedo anular
387.12,182448.0202020202,424.99828234947023,1446,32.57066908813027,164.15680000000003,38712,Dedo anular
390.96,188145.35353535353,431.58301634795595,1882,40.46796962607051,170.79519999999997,39096,Dedo anular
318.36,129755.81818181818,358.4107420265191,1599,37.25221164880379,144.28960000000004,31836,Dedo anular
352.87,154908.65656565657,391.61150391682827,1454,28.57101731305748,156.58400000000003,35287,Dedo anular
379.73,177429.68686868687,419.1126220957799,1444,31.47485769096767,169.38460000000003,37973,Dedo anular
306.87,119284.49494949495,343.64465658584015,1390,24.78758242395257,131.7884,30687,Dedo anular
364.06,160975.37373737374,399.2062374262206,1666,32.16497875929438,153.12359999999998,36406,Dedo anular
344.75,153192.53535353535,389.436272065148,1501,34.91070861150738,170.81,34475,Dedo anular
330.3,137036.70707070708,368.3291191312465,1407,28.67142314309677,148.25999999999996,33030,Dedo anular
364.93,163372.85858585857,402.1680370193534,1847,34.017375239454005,153.84160000000003,36493,Dedo anular
375.9,176227.0707070707,417.68983708009944,1608,31.9377551186711,173.22799999999992,37590,Dedo anular
333.48,136089.9393939394,367.0545463551705,1394,26.471253705241708,135.96399999999997,33348,Dedo anular
402.23,195171.50505050505,439.5677308447471,1835,34.77212978954568,165.68379999999996,40223,Dedo anular
364.52,162445.9797979798,401.02558521869895,1599,34.539539631845095,158.1032,36452,Dedo anular
316.47,127109.92929292929,354.73769182312725,1174,28.516874324022982,140.21099999999998,31647,Dedo anular
320.4,138745.8383838384,370.61891478984177,1653,32.42349191994638,164.74000000000004,32040,Dedo anular
376.81,173657.68686868687,414.6337058175565,1485,29.365856625570032,160.69099999999997,37681,Dedo anular
294.51,107707.36363636363,326.54293745233565,1383,25.79464355953841,115.07359999999998,29451,Dedo anular
430.72,214919.27272727274,461.2700727339678,1822,32.38593035329516,154.11439999999996,43072,Dedo anular
354.22,161438.88888888888,399.78056481024686,1679,34.769805779431586,171.1484,35422,Dedo anular
